PORT,I_COMMODITY,GEN_VAL_YR,I_COMMODITY_SDESC,COMM_LVL,time
3205,93,1318929.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
3206,03,59529.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
3206,48,8791.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
3206,39,95257.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
3206,33,14126.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
3206,63,240369.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
3206,64,27200.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
3206,62,5856.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
3206,85,74799.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
3206,98,6000000.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
3206,96,3500.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
3206,87,2973.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
3301,01,39172809.0,LIVE ANIMALS,HS2,2013-12
3301,03,3141.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
3301,04,325018.0,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,HS2,2013-12
3301,05,256503.0,"PRODUCTS OF ANIMAL ORIGIN, NESOI",HS2,2013-12
3301,06,3121.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
3301,07,3139794.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
3301,09,44269.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
3301,12,4267199.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
3301,10,3085442.0,CEREALS,HS2,2013-12
3301,11,4082495.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
3301,13,95432.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
3301,15,907013.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
3301,19,131499.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
3301,20,16251.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
3301,23,7716115.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
3301,25,544346.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
3301,27,38822998.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
3301,28,417653.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
3301,48,131601.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
3301,54,17990.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
3301,44,10611967.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
3301,39,5407206.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
3301,34,152338.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
3301,42,2636.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
3301,36,54002.0,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,HS2,2013-12
3301,30,292890.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
3301,38,2743931.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
3301,40,243306.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
3301,31,46761989.0,FERTILIZERS,HS2,2013-12
3301,63,4228.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
3301,65,544.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
3301,68,205167.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
3301,64,2377.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
3301,69,13312.0,CERAMIC PRODUCTS,HS2,2013-12
3301,57,872.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
3301,62,7888.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
3301,56,490984.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
3301,61,266.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
3301,85,5185217.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
3301,84,85834401.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
3301,71,24593724.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
3301,82,46227.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
3301,72,205285.0,IRON AND STEEL,HS2,2013-12
3301,73,8246614.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
3301,74,166371.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
3301,70,859373.0,GLASS AND GLASSWARE,HS2,2013-12
3301,76,2099199.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
3301,97,23795.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
3301,98,29438373.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
3301,94,1703613.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
3301,88,48109.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
3301,86,3350.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
3301,90,352178.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
3301,87,10627989.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
3302,01,271821456.0,LIVE ANIMALS,HS2,2013-12
3302,02,15739255.0,MEAT AND EDIBLE MEAT OFFAL,HS2,2013-12
3302,04,3600755.0,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,HS2,2013-12
3302,05,1072780.0,"PRODUCTS OF ANIMAL ORIGIN, NESOI",HS2,2013-12
3302,06,816730.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
3302,07,22581174.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
3302,08,3536705.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
3302,09,227623.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
3302,12,14519579.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
3302,10,241862638.0,CEREALS,HS2,2013-12
3302,11,36675658.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
3302,15,211132217.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
3302,16,93487.0,"EDIBLE PREPARATIONS OF MEAT, FISH, CRUSTACEANS ETC",HS2,2013-12
3302,17,1448332.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
3302,19,4206396.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
3302,20,18469934.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
3302,21,1529783.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
3302,23,318687767.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
3302,24,104385.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
3302,22,6338530.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
3302,26,2667463.0,"ORES, SLAG AND ASH",HS2,2013-12
3302,25,48510142.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
3302,27,2062943646.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
3302,28,213071364.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
3302,29,59568245.0,ORGANIC CHEMICALS,HS2,2013-12
3302,51,10097.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
3302,47,14497601.0,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,HS2,2013-12
3302,48,6518729.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
3302,53,4019.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
3302,54,742.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
3302,43,4554.0,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,HS2,2013-12
3302,44,191519645.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
3302,49,275563.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
3302,39,107653545.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
3302,41,291720.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
3302,33,1227641.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
3302,34,657301.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
3302,35,83952.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
3302,42,104155.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
3302,36,2936.0,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,HS2,2013-12
3302,30,178920.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
3302,38,7693193.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
3302,40,573068.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
3302,31,763979519.0,FERTILIZERS,HS2,2013-12
3302,32,1024912.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
3302,63,150194.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
3302,65,8071.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
3302,68,10611911.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
3302,64,6695.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
3302,69,39528.0,CERAMIC PRODUCTS,HS2,2013-12
3302,66,7607.0,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",HS2,2013-12
3302,67,21304.0,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",HS2,2013-12
3302,55,7695.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
3302,58,7353.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
3302,59,449174.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
3302,62,18646.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
3302,60,296.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
3302,56,5798.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
3302,61,20656.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
3302,83,1682224.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
3302,85,10771333.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
3302,84,73934116.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
3302,78,9913.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
3302,79,2540830.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
3302,80,1974021.0,TIN AND ARTICLES THEREOF,HS2,2013-12
3302,71,62734.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
3302,81,206877.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
3302,82,375863.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
3302,72,71040303.0,IRON AND STEEL,HS2,2013-12
3302,73,21744976.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
3302,74,6369371.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
3302,70,9490852.0,GLASS AND GLASSWARE,HS2,2013-12
3302,75,37114.0,NICKEL AND ARTICLES THEREOF,HS2,2013-12
3302,76,7850892.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
3302,97,258470.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
3302,98,50321414.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
3302,94,5610781.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
3302,88,324515.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
3302,89,252888.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
3302,95,182858.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
3302,86,82756.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
3302,90,13546350.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
3302,96,1462686.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
3302,87,24151551.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
3302,93,20554.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
3303,09,22040.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
3303,11,4981.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
3303,13,4927085.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
3303,18,9228.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
3303,17,3819.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
3303,21,25730.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
3303,26,81262.0,"ORES, SLAG AND ASH",HS2,2013-12
3303,28,98460.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
3303,29,250599.0,ORGANIC CHEMICALS,HS2,2013-12
3303,48,668896.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
3303,52,21078.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
3303,53,291.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
3303,54,43291.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
3303,44,26099.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
3303,49,34795.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
3303,39,332517.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
3303,33,13032330.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
3303,34,572589.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
3303,42,1467891.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
3303,30,174550.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
3303,38,340694.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
3303,40,144296.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
3303,63,86519.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
3303,65,246757.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
3303,68,1089173.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
3303,64,825736.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
3303,69,135230.0,CERAMIC PRODUCTS,HS2,2013-12
3303,55,2159.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
3303,57,63228.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
3303,58,35507.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
3303,59,131590.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
3303,62,926581.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
3303,60,1638.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
3303,56,38626.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
3303,61,503730.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
3303,83,111082.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
3303,85,18536827.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
3303,84,11036632.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
3303,71,34959443.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
3303,81,11375.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
3303,82,695639.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
3303,72,5949.0,IRON AND STEEL,HS2,2013-12
3303,73,117453.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
3303,74,10039.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
3303,70,17393.0,GLASS AND GLASSWARE,HS2,2013-12
3303,76,266238.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
3303,97,21900.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
3303,98,4596744.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
3303,94,374168.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
3303,88,9368487.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
3303,95,2950581.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
3303,90,18492914.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
3303,96,83759.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
3303,87,468523.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
3303,93,423236.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
3304,12,7063.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
3304,10,249933.0,CEREALS,HS2,2013-12
3304,23,393715.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
3304,27,3824734206.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
3304,39,59667.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
3304,40,29518.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
3304,31,2878405.0,FERTILIZERS,HS2,2013-12
3304,62,7250.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
3304,61,3187.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
3304,85,104598.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
3304,84,190741.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
3304,71,3600.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
3304,81,2079.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
3304,73,3560.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
3304,76,6877.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
3304,98,31664283.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
3304,94,14263.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
3304,88,28375225.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
3304,95,16028.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
3304,90,90599.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
3306,10,612826.0,CEREALS,HS2,2013-12
3306,23,161018.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
3306,39,70674.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
3306,40,1728.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
3306,31,11249465.0,FERTILIZERS,HS2,2013-12
3306,59,820.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
3306,84,5707214.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
3306,82,3721.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
3306,73,12802.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
3306,98,151127.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
3307,01,132060.0,LIVE ANIMALS,HS2,2013-12
3307,03,6512845.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
3307,06,7416.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
3307,08,239486.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
3307,09,14841.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
3307,12,285311.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
3307,11,61906.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
3307,13,1629811.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
3307,18,2043.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
3307,21,145535.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
3307,24,16092.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
3307,22,281239.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
3307,26,8545.0,"ORES, SLAG AND ASH",HS2,2013-12
3307,25,50824.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
3307,27,4215875701.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
3307,28,48209562.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
3307,29,37669332.0,ORGANIC CHEMICALS,HS2,2013-12
3307,50,22490.0,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",HS2,2013-12
3307,45,33759.0,CORK AND ARTICLES OF CORK,HS2,2013-12
3307,51,78435.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
3307,46,2050.0,"MFR OF STRAW, ESPARTO ETC.; BASKETWARE & WICKERWRK",HS2,2013-12
3307,48,1087291.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
3307,52,247985.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
3307,53,5706.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
3307,54,271205.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
3307,43,326387.0,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,HS2,2013-12
3307,44,470554.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
3307,49,663708.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
3307,39,11394533.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
3307,41,65354.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
3307,33,2241413.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
3307,34,101376.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
3307,35,3624123.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
3307,42,3368009.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
3307,37,74031.0,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,HS2,2013-12
3307,30,41692990.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
3307,38,8697639.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
3307,40,1534926.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
3307,31,357250.0,FERTILIZERS,HS2,2013-12
3307,32,847331.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
3307,63,413982.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
3307,65,2088880.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
3307,68,6155350.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
3307,64,3459121.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
3307,69,683951.0,CERAMIC PRODUCTS,HS2,2013-12
3307,66,8683.0,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",HS2,2013-12
3307,67,4556.0,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",HS2,2013-12
3307,55,16060.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
3307,57,1015171.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
3307,58,191884.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
3307,59,159276.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
3307,62,5125470.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
3307,60,95601.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
3307,56,154249.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
3307,61,2883958.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
